1.162609575576285803e-02,9.669239666003914824e-03,1.435579688067347738e-02,1.191138185281901372e-02,9.600014119313713887e-03,1.291771451501257800e-02,1.429305425497666773e-02,1.270267571792645621e-02,1.434856580571260663e-02,1.043705566240342962e-02,7.979594835813064169e-03,1.082798143023336324e-02,2.589869517089076964e-02,1.314246091710360477e-02,6.080996548715203454e-03,1.346456647092145534e-02,3.685219697601877648e-02,1.045080803308883442e-02
1.414023318466847180e-02,1.166846800937092199e-02,1.749805932096107006e-02,1.460596285423722100e-02,1.163408098077589603e-02,1.561668358855313951e-02,1.732174712563238836e-02,1.539188037933997624e-02,1.746235658360119347e-02,1.252961638294631738e-02,9.751362234463134201e-03,1.309866697644789836e-02,3.128470432978806837e-02,1.603199589586287374e-02,7.375629948284458635e-03,1.640286935660711584e-02,4.454111731949104980e-02,1.270649586940793101e-02
1.020452342433406275e-02,8.328851302934469139e-03,1.262721552365610872e-02,1.064479574973524814e-02,8.356810201137890304e-03,1.119359421616065303e-02,1.255718727204721205e-02,1.118719915932284495e-02,1.258811949249230219e-02,9.054620133153015726e-03,7.021195243891864210e-03,9.463171525952844901e-03,2.265749570741895993e-02,1.162439168284590089e-02,5.364523375292229966e-03,1.183882248160039036e-02,3.215762640362334474e-02,9.200458801870241982e-03
9.966699790449888574e-03,8.231063202099271614e-03,1.249097243116220439e-02,1.048314790347247560e-02,8.247926184315138715e-03,1.096560033867213790e-02,1.245290389124572954e-02,1.103929257995905910e-02,1.238991084890634330e-02,9.090437944188897029e-03,7.005913206832289040e-03,9.338180659505902759e-03,2.240046314501701122e-02,1.157287761207501271e-02,5.302874437604214973e-03,1.173594733548946438e-02,3.198118014386974739e-02,9.171980525819354788e-03
1.697712749563464948e-02,1.403676713356212351e-02,2.105939829940919536e-02,1.764010299629912432e-02,1.395473500998635485e-02,1.876048421510944850e-02,2.102725040190889239e-02,1.865550445172653449e-02,2.101096768208909199e-02,1.533710201902338185e-02,1.189126191960779115e-02,1.578309686378468607e-02,3.782095775760942191e-02,1.946178882766336909e-02,8.911064039654683841e-03,1.985686484706696009e-02,5.402686715445870896e-02,1.548421909179126081e-02
1.263015896153106381e-02,1.039679089274173074e-02,1.562868033865802073e-02,1.314775196956033745e-02,1.030993873134884720e-02,1.396947739782801456e-02,1.567441463970173712e-02,1.402419240147825819e-02,1.555108222835046433e-02,1.147417958228536330e-02,8.821931063089257646e-03,1.176056835021653882e-02,2.826277822954304311e-02,1.444432120353374843e-02,6.674838691484114538e-03,1.475701104699344950e-02,4.015360333569293477e-02,1.148910410602559974e-02
1.436381699743669201e-02,1.196584506598733985e-02,1.805316450646724663e-02,1.504669213198473778e-02,1.193069410873170630e-02,1.588544852556077885e-02,1.790533273900971056e-02,1.590979447851974607e-02,1.784844883138875585e-02,1.309723468324780482e-02,1.009662345986429323e-02,1.347586706089057978e-02,3.231247294396481784e-02,1.663010157866541897e-02,7.649754004102811769e-03,1.692166778079191164e-02,4.604564355229210509e-02,1.315057959414941448e-02
1.012216789256806075e-02,8.387198459870133516e-03,1.253202249950391770e-02,1.051977568714920069e-02,8.301667285945170741e-03,1.118346502844535378e-02,1.256208676243296581e-02,1.114365145793647441e-02,1.251017567471026347e-02,9.163706325385783183e-03,7.100353492519409157e-03,9.397163213755398842e-03,2.257131103817821421e-02,1.161025772380011242e-02,5.307112882569456000e-03,1.183451777005667740e-02,3.221099158407562252e-02,9.238733069884682084e-03
1.344887814897211507e-02,1.105997839784955521e-02,1.650177995650478971e-02,1.388812515502270070e-02,1.097743389390803438e-02,1.476067996997460809e-02,1.648622057771651633e-02,1.454511129527256107e-02,1.652275771477354147e-02,1.187003471604781979e-02,9.307712872324513942e-03,1.234785188170017291e-02,2.954640331572044518e-02,1.525412885931358778e-02,6.912333888846854298e-03,1.553740518209363250e-02,4.221740386115101218e-02,1.211590216483252047e-02
1.052113700240453649e-02,8.747071246504424871e-03,1.319528116341500690e-02,1.104887544535528530e-02,8.700397048814822315e-03,1.161280186373043165e-02,1.315754287648385028e-02,1.166218719849069010e-02,1.303471521778036893e-02,9.599367454229625410e-03,7.455489608006435169e-03,9.842580682910856416e-03,2.364757787510174056e-02,1.220234800395931726e-02,5.608026884636200561e-03,1.240328419727244544e-02,3.368885268013802059e-02,9.656472155006076696e-03
