1.315932057921354315e-01,1.222527486881964803e-01,1.579413506055839245e-01,1.586845756257057871e-01,1.958482807161225914e-01,1.384190217335248274e-01,1.524423659467567527e-01,2.100600833208413898e-01,1.923875904250849089e-01,2.286023235664896847e-01,3.331125394039332610e-01,1.437909341991785439e-01,9.170360516838342857e-01,2.771568135092861707e-01,1.883521211884198465e-01,1.647993525110432456e-01,2.046762866832356476e-01,2.156803594274767089e-01
9.298105134114580117e-02,8.684023313472397088e-02,1.117856411364591962e-01,1.110711500978845134e-01,1.390876636659316712e-01,9.691503210097826559e-02,1.078862389649370979e-01,1.482300105482092789e-01,1.356928201872270590e-01,1.615708861322888990e-01,2.336925377487773514e-01,1.015256361950299113e-01,6.453023244869108277e-01,1.948997660044553826e-01,1.331847682420832513e-01,1.156048640010551853e-01,1.449062045429616585e-01,1.528470238412539262e-01
1.088587897832376805e-01,1.006528440314991557e-01,1.317909435925854189e-01,1.306582875721149783e-01,1.627254467939221461e-01,1.139328111362451490e-01,1.266341081027186344e-01,1.742567050903737202e-01,1.580912961666035843e-01,1.895175866082313421e-01,2.759745591579942925e-01,1.194264232611443599e-01,7.587724948486840315e-01,2.296873556103990743e-01,1.563758078839605492e-01,1.361146187359045245e-01,1.701239753405682231e-01,1.781308959651569102e-01
1.103551116118235975e-01,1.023263337200616824e-01,1.316200378764456613e-01,1.319916368158941533e-01,1.616796943260981612e-01,1.152242346945898943e-01,1.263920154264527029e-01,1.756757092563592526e-01,1.600724091996568732e-01,1.897244722541375217e-01,2.770689349153887537e-01,1.190510713835881418e-01,7.641760803538133473e-01,2.306079481305879919e-01,1.568473523875757725e-01,1.365476650012016624e-01,1.698797525173894596e-01,1.800682762556074790e-01
9.076406589552390991e-02,8.355275610756776605e-02,1.087893505522804366e-01,1.092225394170528718e-01,1.339524864142657423e-01,9.741993969181873825e-02,1.068195228676758618e-01,1.448561408877747092e-01,1.324383837089522786e-01,1.577234465382229556e-01,2.292691452494721172e-01,9.840435667180746915e-02,6.329762514465394618e-01,1.903763174806398228e-01,1.291411445808125502e-01,1.136864715619736177e-01,1.411083144713877746e-01,1.488389815147325712e-01
1.069918345845592561e-01,1.000095718244297244e-01,1.276193311947894093e-01,1.285616371633275801e-01,1.595540198900649853e-01,1.128845466454225788e-01,1.252423137445669021e-01,1.705199438769293696e-01,1.571976115462193346e-01,1.853529029696111552e-01,2.696721400129327151e-01,1.165635610584837001e-01,7.429861719681171150e-01,2.242066016239730175e-01,1.531903032152789890e-01,1.337739364622353433e-01,1.658417324369060586e-01,1.748403151734371774e-01
1.256444171243426000e-01,1.169751319902150727e-01,1.523509389785238366e-01,1.511508363151162215e-01,1.868054000790426994e-01,1.332322844736133216e-01,1.468146319605343475e-01,2.016570239180682234e-01,1.829096877268292509e-01,2.181455601119415000e-01,3.176242275021852191e-01,1.377237182142637684e-01,8.755003253530648788e-01,2.639547516886340262e-01,1.805711458682444370e-01,1.562493488680395670e-01,1.958288927548980929e-01,2.061263795183032599e-01
1.155082492959111640e-01,1.080772777144733549e-01,1.398750011988889597e-01,1.391447240138065922e-01,1.722539565914740500e-01,1.226514356631727559e-01,1.351386553445483862e-01,1.850512603578445547e-01,1.689110358624669461e-01,2.005970722990173538e-01,2.920846260190367860e-01,1.270154105879049977e-01,8.047011034986851774e-01,2.425267570280985052e-01,1.660041527814272722e-01,1.435714878207262624e-01,1.801075738683480532e-01,1.895851119569156307e-01
9.159585389698593483e-02,8.427939123378497266e-02,1.084734543590399336e-01,1.099128827792374558e-01,1.350733707958084451e-01,9.506307468483045364e-02,1.054593230450550922e-01,1.461171940405921188e-01,1.332643051011178359e-01,1.577676107993681853e-01,2.311561045588849672e-01,9.825169568509803386e-02,6.356384229408822417e-01,1.927967163649434990e-01,1.305887855002705045e-01,1.151605593514299225e-01,1.407676049468298551e-01,1.484518121225439913e-01
1.218916227896430782e-01,1.133409566742439867e-01,1.461011139204241027e-01,1.474140133496947280e-01,1.811971328546355675e-01,1.297115912753154243e-01,1.421997084615279350e-01,1.947082406308716096e-01,1.788542679048563122e-01,2.120616522169832541e-01,3.084154076272149214e-01,1.330060283294335899e-01,8.506518609332308634e-01,2.564732303873649144e-01,1.743382041915234049e-01,1.529871601159749073e-01,1.896253737192101774e-01,2.003442868167305824e-01
