-1.858974440970559113e-03,6.786439917550376837e-03,7.734935589532523914e-02,5.511315784446199628e-02,6.940746331958833060e-02,8.310160516136400055e-02,9.053498895060359264e-02,8.643823276455629701e-02,8.516412381940367815e-02,6.422519165610790504e-02
4.408967346480217181e-02,4.279224190990703336e-02,3.557759605644669060e-02,9.531866449422385368e-02,1.787760860968289761e-02,4.190570172739894322e-02,4.612699285876860344e-02,2.655427249667133456e-03,6.484477685170791927e-02,2.554757048381535098e-02
2.986565929196050712e-02,5.406564701083352992e-02,5.885771691142001327e-02,2.457563864916246371e-02,6.869205951082894834e-02,5.023716680265654516e-02,5.409809098217756990e-02,8.400739459696419942e-02,2.190682748272023903e-02,2.773342475382756245e-02
7.763465300411936942e-02,5.720550808835310475e-02,-5.591420534497022320e-04,9.077095987802738519e-02,8.689105928021643999e-02,3.015607498343493911e-02,4.097106066818412273e-02,1.197944220527917027e-02,3.363145868488129353e-02,4.261057228917748685e-02
7.569516339650189662e-02,5.908329752621852698e-02,6.783460640370818362e-02,8.193836199094937933e-02,9.270312733262041360e-02,8.115487852304391347e-02,7.656044662805271128e-02,-2.354686474810474182e-04,5.202209219926291761e-02,6.565277584281072054e-02
9.652801599196707272e-02,8.555760108967037925e-02,4.791370266219591861e-02,8.589513724130427852e-02,4.286810532037487256e-03,5.087794458180595891e-02,6.100554374680793555e-03,8.047752442720930433e-02,5.980257554673916454e-02,7.949246038168591988e-02
7.760406323467639034e-02,9.104345285133386145e-02,1.572159488191270105e-02,2.192002017447221979e-02,6.854729302004758384e-02,4.573495973367343315e-02,2.234097773925546385e-02,6.052280976054926626e-02,1.343609813054811274e-02,1.067012670363089166e-02
8.342708272526083713e-02,1.755627508915300061e-02,3.503261885714167162e-02,6.697102587041872668e-02,9.892511324852734655e-02,5.093734903919256221e-03,2.352786109866514426e-04,8.363978008998566860e-02,7.962964857289397957e-02,9.425708495538703824e-02
2.814682260128993294e-02,3.731404331408151587e-02,6.255415214629585219e-02,8.136437732879445162e-02,1.337365248343637403e-02,4.074261460805811419e-02,6.215702307583419184e-02,9.372073540198758157e-02,1.113474945084084490e-02,3.089540182137182067e-02
3.709495756558858076e-02,5.835343157618989862e-02,6.142736976299335849e-02,8.787004709603432606e-02,-1.172176074227822056e-03,9.387353349471955211e-02,1.608970731969474807e-02,4.284689410892154188e-02,7.820494441088553239e-02,9.395445844468583441e-02
4.642576236406015938e-02,2.040821124106849752e-02,3.987619199067505421e-02,4.370160449382313322e-02,2.557158432052651989e-02,8.057563760711465572e-02,3.930960625807516234e-02,4.791463942172823759e-02,2.442330244570977554e-02,4.296057455539238623e-02
3.841021059921378294e-02,5.347200413728064872e-02,6.380187147050495056e-02,6.616088034382607008e-02,6.327471126886122232e-02,6.951387892428123605e-02,7.358804093834737936e-02,2.097780238179926260e-02,8.827089710195346051e-02,7.411152647745773529e-03
1.732754386603424790e-01,9.274812934007187204e-02,1.567590890550548954e-01,7.589193099891289318e-02,1.097239849243863558e-01,1.129447239387706414e-01,1.541538761239096000e-01,1.483157283283275674e-01,1.390530010329647514e-01,1.291701277166175388e-01
5.933660413737430056e-02,-2.774778900662004319e-02,4.599841969699879074e-02,5.760089800370452040e-02,5.624386346132762698e-02,7.154559440108652912e-02,4.601862614811539492e-02,-2.160476190186424918e-03,-1.214874442025593373e-02,6.329104604289238767e-02
3.562515377192242844e-02,-1.100547021526325758e-03,6.379774586532585556e-02,3.908718779087081568e-03,-1.217248455244228540e-02,5.354089499823820597e-02,1.790242620745574609e-02,-1.534973704679438132e-02,5.749059555739220034e-02,-2.162162973234889947e-04
3.808156102099717610e-02,-3.382313953564427145e-03,3.623273803512109918e-03,4.662894077530013726e-02,4.789067714154559424e-02,2.414500916073942724e-02,6.527056688246254956e-02,4.993801557061913754e-02,3.425856052254989265e-02,5.995064974671512892e-02
3.775439574759318490e-02,1.078541024701619860e-01,4.960926472936586645e-02,1.239530382552479493e-01,1.072206825694752980e-01,5.094791494518692565e-02,1.290119855315390862e-01,9.046793403407994705e-02,6.984661063464520092e-02,8.992729517028033581e-02
-1.150532101313360596e-02,5.927619685772829439e-03,-1.168974749789128582e-02,2.327128742175566326e-02,6.313411249116794577e-02,6.446355303482091681e-02,-2.586137807551342621e-02,-2.561417396774779906e-02,1.115753270126825479e-02,2.889716399836554650e-02
6.019082575161868037e-02,-1.216286894340993380e-02,1.788113530777781304e-02,3.081933224414331110e-02,4.529680745214378218e-02,-1.911203168020683078e-03,1.394758462134783848e-02,4.600355768388428995e-02,5.050229914166590173e-02,6.021961073553625671e-02
1.493260293561359808e-01,1.197540777408459128e-01,1.650839016609088050e-01,1.889926580539075807e-01,1.405305551596043312e-01,1.114043975521223639e-01,2.066569316146714130e-01,2.042203704397718422e-01,1.609512474373591961e-01,1.596251392588776130e-01
1.343986691741374563e-02,4.996024146883194794e-02,4.957508181457611490e-02,7.555601990003336932e-02,8.762688740440920110e-02,7.088778388258086538e-02,8.530926719214239340e-02,1.214630894190612230e-02,8.483179945682249590e-02,6.220355189787407472e-03
1.808097488778676043e-01,1.174815572884920500e-01,1.393536613999098728e-01,1.808876840292563126e-01,1.821346071753792983e-01,1.401333819904596323e-01,1.848691963894883994e-01,1.189448578766876541e-01,1.701308538910425994e-01,1.170191266376520850e-01
1.926886394518876611e-01,1.252251498004551544e-01,1.907892834768631363e-01,1.901463355348718687e-01,2.056074444783164146e-01,1.912394390013243406e-01,1.866083032276493470e-01,1.354557474096973468e-01,1.726575160907313500e-01,2.017532903157614188e-01
9.464920959798256428e-02,7.452441168161771934e-02,1.534237051487377934e-01,9.841284817954899788e-02,7.030267917499713470e-02,1.360219018845953698e-01,1.010881767340201520e-01,1.331647169675088394e-01,1.581516576147789233e-01,1.060098897339914747e-01
